Temperatur in °C
Time	Seek Raw Averrage	Seek Raw Device Temperature	Seek Raw Diff	Seek Corr Averrage	
00:13:25.519	6507	4179	233	6274	
00:13:25.674	6507	4179	233	6274	
00:13:25.830	6506	4178	229	6277	
00:13:25.985	6504	4177	225	6279	
00:13:26.140	6503	4178	229	6274	
00:13:26.296	6504	4179	233	6271	
00:13:26.451	6504	4179	233	6271	
00:13:26.606	6504	4178	229	6275	
00:13:26.762	6504	4180	234	6270	
00:13:26.917	6504	4179	233	6271	
00:13:27.072	6504	4179	233	6271	
00:13:27.228	6504	4179	233	6271	
00:13:27.380	6504	4179	233	6271	
00:13:27.538	6504	4179	233	6271	
00:13:27.694	6505	4179	233	6272	
00:13:27.846	6504	4179	233	6271	
00:13:28.004	6506	4179	233	6273	
00:13:28.159	6504	4179	233	6271	
00:13:28.315	6502	4180	234	6268	
00:13:28.470	6504	4180	234	6270	
00:13:28.998	6515	4180	234	6281	
00:13:29.154	6512	4180	234	6278	
00:13:29.309	6511	4179	233	6278	
00:13:29.464	6512	4180	234	6278	
00:13:29.620	6511	4179	233	6278	
00:13:29.775	6509	4179	233	6276	
00:13:29.930	6509	4180	234	6275	
00:13:30.087	6509	4179	233	6276	
00:13:30.242	6509	4179	233	6276	
00:13:30.397	6509	4180	234	6275	
00:13:30.552	6511	4180	234	6277	
00:13:30.708	6511	4180	234	6277	
00:13:30.863	6511	4180	234	6277	
00:13:31.018	6509	4179	233	6276	
00:13:31.174	6511	4179	233	6278	
00:13:31.329	6509	4180	234	6275	
00:13:31.484	6509	4179	233	6276	
00:13:31.639	6511	4179	233	6278	
00:13:31.795	6510	4179	233	6277	
00:13:31.950	6509	4179	233	6276	
00:13:32.106	6511	4179	233	6278	
00:13:32.261	6509	4180	234	6275	
00:13:32.416	6511	4180	234	6277	
00:13:32.572	6511	4179	233	6278	
00:13:32.727	6509	4180	234	6275	
00:13:32.882	6509	4180	234	6275	
00:13:33.038	6509	4180	234	6275	
00:13:33.193	6511	4180	234	6277	
00:13:33.348	6511	4180	234	6277	
00:13:33.504	6511	4179	233	6278	
00:13:33.659	6509	4179	233	6276	
00:13:33.814	6511	4180	234	6277	
00:13:33.969	6511	4179	233	6278	
00:13:34.125	6510	4179	233	6277	
00:13:34.280	6511	4179	233	6278	
00:13:34.435	6509	4179	233	6276	
00:13:34.591	6511	4180	234	6277	
00:13:35.119	6519	4178	229	6290	
00:13:35.274	6517	4179	233	6284	
00:13:35.430	6517	4179	233	6284	
00:13:35.585	6517	4180	234	6283	
00:13:35.741	6516	4179	233	6283	
00:13:35.896	6516	4179	233	6283	
00:13:36.051	6516	4178	229	6287	
00:13:36.206	6515	4179	233	6282	
00:13:36.361	6515	4179	233	6282	
00:13:36.486	6515	4178	229	6286	
00:13:36.641	6515	4179	233	6282	
00:13:36.796	6515	4179	233	6282	
00:13:36.952	6515	4178	229	6286	
00:13:37.107	6513	4178	229	6284	
00:13:37.262	6515	4180	234	6281	
00:13:37.418	6513	4179	233	6280	
00:13:37.573	6515	4179	233	6282	
00:13:37.728	6515	4179	233	6282	
00:13:37.884	6515	4179	233	6282	
00:13:38.039	6516	4179	233	6283	
00:13:38.194	6517	4180	234	6283	
00:13:38.350	6517	4179	233	6284	
00:13:38.505	6517	4179	233	6284	
00:13:38.660	6517	4180	234	6283	
00:13:38.815	6517	4180	234	6283	
00:13:38.971	6519	4180	234	6285	
00:13:39.126	6517	4179	233	6284	
00:13:39.250	6517	4179	233	6284	
00:13:39.375	6517	4179	233	6284	
00:13:39.530	6520	4180	234	6286	
00:13:39.685	6520	4180	234	6286	
00:13:39.841	6521	4180	234	6287	
00:13:39.967	6521	4180	234	6287	
00:13:40.121	6519	4180	234	6285	
00:13:40.276	6520	4180	234	6286	
00:13:40.432	6520	4180	234	6286	
00:13:40.587	6519	4179	233	6286	
00:13:41.115	6518	4179	233	6285	
00:13:41.270	6518	4179	233	6285	
00:13:41.426	6518	4180	234	6284	
00:13:41.585	6518	4180	234	6284	
00:13:41.736	6518	4180	234	6284	
00:13:41.892	6516	4180	234	6282	
00:13:42.047	6516	4180	234	6282	
00:13:42.202	6516	4179	233	6283	
00:13:42.358	6516	4180	234	6282	
00:13:42.513	6516	4179	233	6283	
00:13:42.668	6516	4179	233	6283	
00:13:42.793	6516	4180	234	6282	
00:13:42.948	6516	4179	233	6283	
00:13:43.103	6514	4178	229	6285	
00:13:43.255	6514	4179	233	6281	
00:13:43.414	6514	4179	233	6281	
00:13:43.569	6514	4179	233	6281	
00:13:43.724	6514	4179	233	6281	
00:13:43.880	6515	4179	233	6282	
00:13:44.035	6516	4179	233	6283	
00:13:44.190	6518	4180	234	6284	
00:13:44.346	6516	4180	234	6282	
00:13:44.501	6518	4180	234	6284	
00:13:44.656	6519	4180	234	6285	
00:13:44.812	6520	4180	234	6286	
00:13:44.967	6518	4179	233	6285	
00:13:45.123	6520	4180	234	6286	
00:13:45.274	6518	4180	234	6284	
00:13:45.433	6518	4179	233	6285	
00:13:45.588	6519	4179	233	6286	
00:13:45.744	6520	4181	248	6272	
00:13:45.899	6521	4180	234	6287	
00:13:46.054	6521	4179	233	6288	
00:13:46.210	6520	4179	233	6287	
00:13:46.365	6520	4179	233	6287	
00:13:46.520	6522	4180	234	6288	
00:13:46.676	6522	4179	233	6289	
00:13:47.203	6539	4179	233	6306	
00:13:47.328	6538	4180	234	6304	
00:13:47.485	6537	4180	234	6303	
00:13:47.638	6537	4180	234	6303	
00:13:47.795	6537	4180	234	6303	
00:13:47.950	6536	4179	233	6303	
00:13:48.105	6536	4179	233	6303	
00:13:48.260	6537	4179	233	6304	
00:13:48.415	6536	4180	234	6302	
00:13:48.571	6537	4179	233	6304	
00:13:48.726	6536	4180	234	6302	
00:13:48.881	6537	4180	234	6303	
00:13:49.036	6537	4180	234	6303	
00:13:49.192	6537	4179	233	6304	
00:13:49.347	6538	4180	234	6304	
00:13:49.502	6539	4180	234	6305	
00:13:49.658	6539	4180	234	6305	
00:13:49.813	6538	4180	234	6304	
00:13:49.968	6537	4179	233	6304	
00:13:50.093	6537	4179	233	6304	
00:13:50.249	6540	4180	234	6306	
00:13:50.404	6540	4179	233	6307	
00:13:50.560	6540	4180	234	6306	
00:13:50.715	6540	4180	234	6306	
00:13:50.871	6541	4180	234	6307	
00:13:51.025	6541	4179	233	6308	
00:13:51.182	6541	4180	234	6307	
00:13:51.336	6541	4180	234	6307	
00:13:51.492	6541	4180	234	6307	
00:13:51.647	6542	4180	234	6308	
00:13:51.802	6543	4180	234	6309	
00:13:51.958	6543	4179	233	6310	
00:13:52.113	6544	4180	234	6310	
00:13:52.268	6545	4180	234	6311	
00:13:52.423	6546	4180	234	6312	
00:13:52.579	6546	4180	234	6312	
00:13:52.734	6545	4180	234	6311	
00:13:53.262	6545	4180	234	6311	
00:13:53.417	6544	4180	234	6310	
00:13:53.573	6543	4180	234	6309	
00:13:53.728	6543	4181	248	6295	
00:13:53.884	6543	4180	234	6309	
00:13:54.039	6541	4180	234	6307	
00:13:54.194	6543	4180	234	6309	
00:13:54.349	6543	4180	234	6309	
00:13:54.501	6543	4181	248	6295	
00:13:54.661	6541	4180	234	6307	
00:13:54.815	6541	4180	234	6307	
00:13:54.940	6541	4180	234	6307	
00:13:55.095	6540	4180	234	6306	
00:13:55.250	6539	4180	234	6305	
00:13:55.406	6539	4180	234	6305	
00:13:55.561	6539	4180	234	6305	
00:13:55.716	6537	4180	234	6303	
00:13:55.872	6537	4179	233	6304	
00:13:56.027	6538	4180	234	6304	
00:13:56.182	6539	4180	234	6305	
00:13:56.338	6537	4179	233	6304	
00:13:56.493	6537	4179	233	6304	
00:13:56.648	6538	4179	233	6305	
00:13:56.803	6539	4180	234	6305	
00:13:56.959	6539	4180	234	6305	
00:13:57.114	6539	4180	234	6305	
00:13:57.269	6537	4180	234	6303	
00:13:57.425	6537	4179	233	6304	
00:13:57.580	6537	4180	234	6303	
00:13:57.735	6537	4180	234	6303	
00:13:57.887	6537	4179	233	6304	
00:13:58.046	6537	4179	233	6304	
00:13:58.201	6537	4179	233	6304	
00:13:58.357	6535	4180	234	6301	
00:13:58.512	6535	4180	234	6301	
00:13:58.668	6535	4179	233	6302	
00:13:58.823	6535	4180	234	6301	
00:13:59.351	6543	4179	233	6310	
00:13:59.475	6539	4179	233	6306	
00:13:59.631	6540	4180	234	6306	
00:13:59.786	6539	4179	233	6306	
00:13:59.942	6538	4179	233	6305	
00:14:00.065	6538	4179	233	6305	
00:14:00.222	6537	4180	234	6303	
00:14:00.377	6537	4179	233	6304	
00:14:00.532	6536	4179	233	6303	
00:14:00.687	6536	4179	233	6303	
00:14:00.843	6536	4179	233	6303	
00:14:00.998	6537	4179	233	6304	
00:14:01.122	6537	4179	233	6304	
00:14:01.247	6537	4179	233	6304	
00:14:01.402	6537	4179	233	6304	
00:14:01.557	6536	4179	233	6303	
00:14:01.713	6537	4179	233	6304	
00:14:01.868	6537	4179	233	6304	
00:14:02.023	6537	4180	234	6303	
00:14:02.178	6536	4180	234	6302	
00:14:02.334	6536	4180	234	6302	
00:14:02.489	6536	4179	233	6303	
00:14:02.644	6534	4179	233	6301	
00:14:02.800	6535	4179	233	6302	
00:14:02.955	6535	4179	233	6302	
00:14:03.110	6535	4179	233	6302	
00:14:03.266	6535	4179	233	6302	
00:14:03.421	6535	4180	234	6301	
00:14:03.545	6536	4180	234	6302	
00:14:03.701	6536	4179	233	6303	
00:14:03.856	6536	4180	234	6302	
00:14:04.011	6536	4179	233	6303	
00:14:04.136	6535	4179	233	6302	
00:14:04.291	6535	4179	233	6302	
00:14:04.446	6534	4180	234	6300	
00:14:04.602	6533	4179	233	6300	
00:14:04.726	6533	4179	233	6300	
00:14:04.877	6535	4180	234	6301	
00:14:05.001	6535	4179	233	6302	
00:14:05.130	6535	4180	234	6301	
00:14:05.254	6534	4179	233	6301	
00:14:05.378	6533	4179	233	6300	
00:14:05.533	6533	4179	233	6300	
00:14:05.658	6534	4179	233	6301	
00:14:05.782	6535	4179	233	6302	
00:14:05.906	6533	4179	233	6300	
00:14:06.062	6533	4180	234	6299	
00:14:06.186	6532	4179	233	6299	
00:14:06.310	6532	4179	233	6299	
00:14:06.465	6532	4179	233	6299	
00:14:06.621	6531	4179	233	6298	
00:14:06.776	6533	4179	233	6300	
00:14:06.932	6533	4179	233	6300	
00:14:07.087	6531	4179	233	6298	
00:14:07.242	6533	4180	234	6299	
00:14:07.397	6534	4180	234	6300	
00:14:07.553	6534	4180	234	6300	
00:14:07.677	6533	4179	233	6300	
00:14:07.832	6534	4179	233	6301	
00:14:07.989	6531	4180	234	6297	
00:14:08.143	6532	4179	233	6299	
00:14:08.671	6547	4179	233	6314	
00:14:08.826	6546	4179	233	6313	
00:14:08.981	6545	4179	233	6312	
00:14:09.133	6544	4179	233	6311	
00:14:09.261	6543	4179	233	6310	
00:14:09.417	6544	4180	234	6310	
00:14:09.572	6544	4179	233	6311	
00:14:09.727	6544	4179	233	6311	
00:14:09.882	6542	4178	229	6313	
00:14:10.038	6543	4179	233	6310	
00:14:10.194	6542	4179	233	6309	
00:14:10.349	6542	4179	233	6309	
00:14:10.509	6544	4179	233	6311	
00:14:10.660	6542	4179	233	6309	
00:14:10.815	6543	4179	233	6310	
00:14:10.971	6542	4179	233	6309	
00:14:11.126	6543	4179	233	6310	
00:14:11.281	6542	4178	229	6313	
00:14:11.437	6542	4179	233	6309	
00:14:11.592	6540	4179	233	6307	
00:14:11.747	6541	4179	233	6308	
00:14:11.902	6541	4179	233	6308	
00:14:12.055	6541	4179	233	6308	
00:14:12.209	6542	4179	233	6309	
00:14:12.368	6542	4179	233	6309	
00:14:12.521	6542	4180	234	6308	
00:14:12.697	6541	4179	233	6308	
00:14:12.804	6542	4179	233	6309	
00:14:12.930	6543	4179	233	6310	
00:14:13.084	6544	4180	234	6310	
00:14:13.234	6544	4180	234	6310	
00:14:13.393	6545	4180	234	6311	
00:14:13.549	6544	4180	234	6310	
00:14:13.706	6543	4180	234	6309	
00:14:13.859	6544	4180	234	6310	
00:14:14.015	6544	4181	248	6296	
00:14:14.170	6545	4180	234	6311	
00:14:14.321	6545	4180	234	6311	
00:14:14.481	6546	4181	248	6298	
00:14:14.636	6544	4180	234	6310	
00:14:14.791	6544	4180	234	6310	
00:14:14.947	6543	4180	234	6309	
00:14:15.100	6543	4180	234	6309	
00:14:15.253	6544	4180	234	6310	
00:14:15.412	6544	4180	234	6310	
00:14:15.568	6544	4180	234	6310	
00:14:15.723	6543	4181	248	6295	
00:14:15.879	6543	4180	234	6309	
00:14:16.036	6544	4180	234	6310	
00:14:16.189	6544	4180	234	6310	
00:14:16.344	6544	4180	234	6310	
00:14:16.496	6545	4180	234	6311	
00:14:16.655	6544	4180	234	6310	
00:14:16.810	6543	4180	234	6309	
00:14:16.968	6544	4181	248	6296	
00:14:17.121	6542	4179	233	6309	
00:14:17.276	6542	4180	234	6308	
00:14:17.433	6544	4180	234	6310	
00:14:17.587	6544	4180	234	6310	
00:14:17.742	6542	4180	234	6308	
00:14:17.898	6542	4179	233	6309	
00:14:18.426	6547	4180	234	6313	
00:14:18.578	6543	4179	233	6310	
00:14:18.734	6542	4179	233	6309	
00:14:18.888	6543	4180	234	6309	
00:14:19.047	6541	4179	233	6308	
00:14:19.202	6541	4178	229	6312	
00:14:19.358	6541	4180	234	6307	
00:14:19.509	6541	4180	234	6307	
00:14:19.671	6541	4180	234	6307	
00:14:19.824	6541	4180	234	6307	
00:14:19.979	6541	4180	234	6307	
00:14:20.135	6540	4180	234	6306	
00:14:20.290	6539	4179	233	6306	
00:14:20.446	6540	4180	234	6306	
00:14:20.601	6539	4180	234	6305	
00:14:20.756	6539	4180	234	6305	
00:14:20.912	6538	4180	234	6304	
00:14:21.068	6539	4180	234	6305	
00:14:21.222	6538	4180	234	6304	
00:14:21.378	6538	4179	233	6305	
00:14:21.533	6539	4180	234	6305	
00:14:21.688	6538	4180	234	6304	
00:14:21.844	6539	4180	234	6305	
00:14:21.999	6540	4180	234	6306	
00:14:22.120	6538	4180	234	6304	
00:14:22.280	6538	4180	234	6304	
00:14:22.435	6537	4180	234	6303	
00:14:22.589	6536	4179	233	6303	
00:14:22.714	6537	4180	234	6303	
00:14:22.869	6538	4180	234	6304	
00:14:23.024	6539	4180	234	6305	
00:14:23.179	6538	4181	248	6290	
00:14:23.335	6539	4180	234	6305	
00:14:23.490	6540	4180	234	6306	
00:14:23.645	6539	4180	234	6305	
00:14:23.801	6539	4180	234	6305	
00:14:23.956	6539	4180	234	6305	
00:14:24.111	6538	4179	233	6305	
00:14:24.267	6539	4180	234	6305	
00:14:24.422	6540	4180	234	6306	
00:14:24.546	6540	4180	234	6306	
00:14:24.702	6541	4180	234	6307	
00:14:24.857	6540	4181	248	6292	
00:14:25.012	6540	4180	234	6306	
00:14:25.136	6541	4180	234	6307	
00:14:25.292	6540	4180	234	6306	
00:14:25.447	6540	4180	234	6306	
00:14:25.602	6539	4180	234	6305	
00:14:25.758	6541	4181	248	6293	
00:14:25.913	6541	4180	234	6307	
00:14:26.068	6540	4180	234	6306	
00:14:26.225	6539	4180	234	6305	
00:14:26.379	6540	4180	234	6306	
00:14:26.534	6540	4180	234	6306	
00:14:26.690	6539	4180	234	6305	
00:14:26.845	6538	4180	234	6304	
00:14:27.000	6538	4180	234	6304	
00:14:27.156	6539	4179	233	6306	
00:14:27.307	6537	4180	234	6303	
00:14:27.463	6538	4180	234	6304	
00:14:27.622	6538	4180	234	6304	
00:14:28.150	6545	4180	234	6311	
00:14:28.305	6543	4179	233	6310	
00:14:28.462	6541	4180	234	6307	
00:14:28.616	6542	4180	234	6308	
00:14:28.771	6543	4180	234	6309	
00:14:28.928	6541	4180	234	6307	
00:14:29.082	6539	4180	234	6305	
00:14:29.237	6539	4180	234	6305	
00:14:29.392	6541	4180	234	6307	
00:14:29.544	6539	4179	233	6306	
00:14:29.699	6539	4180	234	6305	
00:14:29.858	6541	4180	234	6307	
00:14:30.014	6541	4180	234	6307	
00:14:30.170	6539	4180	234	6305	
00:14:30.326	6539	4180	234	6305	
00:14:30.481	6537	4179	233	6304	
00:14:30.636	6539	4180	234	6305	
00:14:30.791	6541	4180	234	6307	
00:14:30.915	6539	4179	233	6306	
00:14:31.071	6539	4181	248	6291	
00:14:31.226	6539	4180	234	6305	
00:14:31.381	6539	4180	234	6305	
00:14:31.537	6538	4179	233	6305	
00:14:31.692	6539	4179	233	6306	
00:14:31.847	6539	4180	234	6305	
00:14:32.002	6539	4180	234	6305	
00:14:32.158	6541	4180	234	6307	
00:14:32.313	6539	4180	234	6305	
00:14:32.438	6539	4181	248	6291	
00:14:32.593	6539	4179	233	6306	
00:14:32.748	6539	4180	234	6305	
00:14:32.903	6537	4179	233	6304	
00:14:33.060	6535	4179	233	6302	
00:14:33.236	6535	4179	233	6302	
00:14:33.365	6537	4179	233	6304	
00:14:33.521	6537	4179	233	6304	
00:14:33.680	6537	4179	233	6304	
00:14:33.835	6537	4179	233	6304	
00:14:33.991	6535	4179	233	6302	
00:14:34.150	6539	4179	233	6306	
00:14:34.297	6539	4181	248	6291	
00:14:34.453	6537	4179	233	6304	
00:14:34.609	6539	4179	233	6306	
00:14:34.764	6539	4179	233	6306	
00:14:34.919	6537	4180	234	6303	
00:14:35.078	6539	4179	233	6306	
00:14:35.231	6537	4180	234	6303	
00:14:35.385	6537	4180	234	6303	
00:14:35.543	6537	4179	233	6304	
00:14:35.699	6535	4180	234	6301	
00:14:35.851	6537	4179	233	6304	
00:14:35.975	6537	4179	233	6304	
00:14:36.134	6537	4179	233	6304	
00:14:36.289	6537	4179	233	6304	
00:14:36.440	6537	4179	233	6304	
00:14:36.569	6539	4180	234	6305	
00:14:36.694	6539	4179	233	6306	
00:14:36.844	6537	4179	233	6304	
00:14:37.001	6539	4179	233	6306	
00:14:37.159	6539	4180	234	6305	
00:14:37.315	6539	4179	233	6306	
00:14:37.839	6545	4179	233	6312	
00:14:37.994	6543	4179	233	6310	
00:14:38.153	6541	4178	229	6312	
00:14:38.274	6541	4179	233	6308	
00:14:38.434	6543	4180	234	6309	
00:14:38.584	6543	4180	234	6309	
00:14:38.743	6543	4180	234	6309	
00:14:38.895	6541	4179	233	6308	
00:14:39.054	6540	4180	234	6306	
00:14:39.209	6541	4179	233	6308	
00:14:39.364	6541	4180	234	6307	
00:14:39.521	6540	4180	234	6306	
00:14:39.675	6541	4180	234	6307	
00:14:39.831	6541	4179	233	6308	
00:14:39.986	6541	4179	233	6308	
00:14:40.143	6541	4180	234	6307	
00:14:40.294	6541	4181	248	6293	
00:14:40.454	6541	4179	233	6308	
00:14:40.608	6541	4180	234	6307	
00:14:40.764	6541	4180	234	6307	
00:14:40.919	6540	4179	233	6307	
00:14:41.074	6542	4179	233	6309	
00:14:41.230	6541	4180	234	6307	
00:14:41.385	6541	4180	234	6307	
00:14:41.540	6539	4180	234	6305	
00:14:41.696	6539	4180	234	6305	
00:14:41.820	6541	4180	234	6307	
00:14:41.975	6539	4179	233	6306	
00:14:42.130	6539	4179	233	6306	
00:14:42.286	6539	4181	248	6291	
00:14:42.410	6539	4180	234	6305	
00:14:42.565	6539	4180	234	6305	
00:14:42.721	6539	4180	234	6305	
00:14:42.892	6539	4179	233	6306	
00:14:42.996	6539	4179	233	6306	
00:14:43.156	6538	4179	233	6305	
00:14:43.311	6538	4179	233	6305	
00:14:43.466	6539	4181	248	6291	
00:14:43.591	6540	4180	234	6306	
00:14:43.746	6537	4180	234	6303	
00:14:43.901	6539	4180	234	6305	
00:14:44.057	6538	4180	234	6304	
00:14:44.212	6537	4179	233	6304	
00:14:44.367	6539	4179	233	6306	
00:14:44.522	6537	4179	233	6304	
00:14:44.678	6535	4179	233	6302	
00:14:44.833	6537	4180	234	6303	
00:14:44.988	6537	4180	234	6303	
00:14:45.140	6537	4179	233	6304	
00:14:45.299	6537	4178	229	6308	
00:14:45.455	6535	4179	233	6302	
00:14:45.610	6535	4180	234	6301	
00:14:45.765	6535	4180	234	6301	
00:14:45.889	6536	4180	234	6302	
00:14:46.045	6535	4179	233	6302	
00:14:46.200	6537	4180	234	6303	
00:14:46.355	6537	4180	234	6303	
00:14:46.480	6535	4179	233	6302	
00:14:46.635	6534	4179	233	6301	
00:14:46.790	6535	4179	233	6302	
00:14:46.941	6533	4179	233	6300	
00:14:47.475	6542	4180	234	6308	
00:14:47.629	6540	4179	233	6307	
00:14:47.784	6539	4180	234	6305	
00:14:47.941	6538	4179	233	6305	
00:14:48.064	6539	4179	233	6306	
00:14:48.189	6539	4179	233	6306	
00:14:48.344	6537	4179	233	6304	
00:14:48.499	6536	4178	229	6307	
00:14:48.655	6537	4180	234	6303	
00:14:48.780	6536	4179	233	6303	
00:14:48.934	6536	4180	234	6302	
00:14:49.089	6537	4179	233	6304	
00:14:49.244	6535	4179	233	6302	
00:14:49.399	6535	4180	234	6301	
00:14:49.555	6535	4180	234	6301	
00:14:49.710	6533	4179	233	6300	
00:14:49.866	6533	4180	234	6299	
00:14:50.021	6534	4180	234	6300	
00:14:50.176	6534	4180	234	6300	
00:14:50.332	6534	4180	234	6300	
00:14:50.488	6534	4179	233	6301	
00:14:50.643	6534	4180	234	6300	
00:14:50.799	6533	4179	233	6300	
00:14:50.954	6532	4179	233	6299	
00:14:51.109	6534	4179	233	6301	
00:14:51.265	6533	4179	233	6300	
00:14:51.420	6535	4179	233	6302	
00:14:51.575	6534	4180	234	6300	
00:14:51.731	6534	4179	233	6301	
00:14:51.886	6534	4179	233	6301	
00:14:52.011	6533	4179	233	6300	
00:14:52.134	6534	4179	233	6301	
00:14:52.290	6533	4180	234	6299	
00:14:52.445	6533	4179	233	6300	
00:14:52.600	6533	4179	233	6300	
00:14:52.756	6536	4180	234	6302	
00:14:52.911	6535	4179	233	6302	
00:14:53.066	6535	4179	233	6302	
00:14:53.222	6533	4180	234	6299	
00:14:53.377	6533	4180	234	6299	
00:14:53.532	6532	4180	234	6298	
00:14:53.687	6532	4179	233	6299	
00:14:53.843	6532	4179	233	6299	
00:14:53.998	6533	4179	233	6300	
00:14:54.149	6533	4179	233	6300	
00:14:54.309	6533	4179	233	6300	
00:14:54.434	6532	4179	233	6299	
00:14:54.588	6531	4179	233	6298	
00:14:54.744	6532	4179	233	6299	
00:14:54.899	6532	4179	233	6299	
00:14:55.054	6533	4180	234	6299	
00:14:55.210	6532	4180	234	6298	
00:14:55.365	6532	4179	233	6299	
00:14:55.520	6532	4179	233	6299	
00:14:55.675	6532	4180	234	6298	
00:14:55.796	6532	4179	233	6299	
00:14:55.952	6532	4179	233	6299	
00:14:56.107	6532	4179	233	6299	
00:14:56.262	6531	4180	234	6297	
00:14:56.421	6531	4180	234	6297	
00:14:56.576	6532	4180	234	6298	
00:14:57.106	6542	4179	233	6309	
00:14:57.260	6538	4178	229	6309	
00:14:57.415	6538	4179	233	6305	
00:14:57.570	6538	4179	233	6305	
00:14:57.725	6538	4179	233	6305	
00:14:57.881	6539	4179	233	6306	
00:14:58.036	6538	4179	233	6305	
00:14:58.191	6538	4178	229	6309	
00:14:58.343	6536	4178	229	6307	
00:14:58.502	6538	4179	233	6305	
00:14:58.657	6538	4179	233	6305	
00:14:58.813	6538	4180	234	6304	
00:14:58.968	6538	4180	234	6304	
00:14:59.126	6538	4179	233	6305	
00:14:59.279	6538	4179	233	6305	
00:14:59.434	6538	4179	233	6305	
00:14:59.589	6538	4179	233	6305	
00:14:59.745	6538	4180	234	6304	
00:14:59.900	6538	4179	233	6305	
00:15:00.055	6540	4180	234	6306	
00:15:00.211	6538	4180	234	6304	
00:15:00.367	6538	4179	233	6305	
00:15:00.523	6538	4180	234	6304	
00:15:00.677	6538	4180	234	6304	
00:15:00.833	6536	4179	233	6303	
00:15:00.988	6538	4179	233	6305	
00:15:01.144	6536	4179	233	6303	
00:15:01.299	6538	4180	234	6304	
00:15:01.454	6536	4180	234	6302	
00:15:01.610	6538	4179	233	6305	
00:15:01.778	6538	4180	234	6304	
00:15:01.916	6536	4179	233	6303	
00:15:02.048	6536	4179	233	6303	
00:15:02.169	6536	4180	234	6302	
00:15:02.324	6537	4180	234	6303	
00:15:02.479	6536	4179	233	6303	
00:15:02.635	6536	4179	233	6303	
00:15:02.790	6536	4179	233	6303	
00:15:02.945	6536	4180	234	6302	
00:15:03.100	6536	4180	234	6302	
00:15:03.256	6536	4179	233	6303	
00:15:03.411	6536	4180	234	6302	
00:15:03.566	6536	4180	234	6302	
00:15:03.722	6536	4180	234	6302	
00:15:03.874	6536	4180	234	6302	
00:15:04.028	6534	4179	233	6301	
00:15:04.156	6534	4179	233	6301	
00:15:04.281	6534	4180	234	6300	
00:15:04.436	6534	4180	234	6300	
00:15:04.592	6534	4179	233	6301	
00:15:04.746	6534	4180	234	6300	
00:15:04.901	6534	4180	234	6300	
00:15:05.058	6535	4180	234	6301	
00:15:05.216	6536	4179	233	6303	
00:15:05.368	6536	4179	233	6303	
00:15:05.524	6536	4180	234	6302	
